#,Request Message Type;Message ID,Delay,Max Delay,Diff
146,q,15504560863970023014,732,100,632
147,q,15504560863970023015,733,100,633
148,q,15504560863970023036,7156,100,7056
149,q,15504560863970023037,7157,100,7057
150,q,15504560863970023039,366,100,266
151,q,15504560863970023040,367,100,267
152,q,15504560863970023061,6824,100,6724
153,q,15504560863970023062,6824,100,6724
154,q,15504560863970023064,1054,100,954
155,q,15504560863970023086,7587,100,7487
156,q,15504560863970023087,6592,100,6492
157,q,15504560863970023089,812,100,712
158,q,15504560863970023090,812,100,712
159,q,15504560863970023111,7492,100,7392
160,q,15504560863970023112,7493,100,7393
161,q,15504560863970023114,729,100,629
162,q,15504560863970023115,729,100,629
163,q,15504560863970023136,7300,100,7200
164,q,15504560863970023137,7300,100,7200
165,q,15504560863970023139,516,100,416
166,q,15504560863970023140,516,100,416
167,q,15504560863970023161,7071,100,6971
168,q,15504560863970023162,7071,100,6971
169,q,15504560863970023164,283,100,183
170,q,15504560863970023165,284,100,184
171,q,15504560863970023186,6891,100,6791
172,q,15504560863970023187,6891,100,6791
173,q,15504560863970023211,6750,100,6650
174,q,15504560863970023212,6752,100,6652
175,q,15504560863970023667,3606,100,3506
176,q,15504560863970023669,792,100,692
177,q,15504560863970023690,4446,100,4346
178,q,15504560863970023692,597,100,497
179,q,15504560863970023713,4237,100,4137
180,q,15504560863970023715,443,100,343
181,q,15504560863970023736,3979,100,3879
182,q,15504560863970023738,160,100,60
183,q,15504560863970023759,3806,100,3706
184,q,15504560863970023761,961,100,861
185,q,15504560863970023782,4588,100,4488
186,q,15504560863970023784,741,100,641
187,q,15504560863970023805,4248,100,4148
188,q,15504560863970023807,415,100,315
189,q,15504560863970023828,4052,100,3952
190,q,15504560863970023830,202,100,102
191,q,15504560863970023851,3831,100,3731
192,q,15504560863970023853,150,100,50
193,q,15504560863970023874,3674,100,3574
194,q,15504560863970023876,839,100,739
195,q,15504560863970023897,4353,100,4253
196,q,15504560863970023899,517,100,417
197,q,15504560863970023920,4032,100,3932
198,q,15504560863970023922,225,100,125
199,q,15504560863970023943,3872,100,3772
200,q,15504560863970023966,3696,100,3596
201,q,15504560863970023968,866,100,766
202,q,15504560863970023989,4472,100,4372
203,q,15504560863970023991,633,100,533
204,q,15504560863970024012,4246,100,4146
205,q,15504560863970024014,406,100,306
206,q,15504560863970024035,4019,100,3919
207,q,15504560863970024037,210,100,110
208,q,15504560863970024058,3836,100,3736
209,q,15504560863970024474,486,100,386
210,q,15504560863970024495,4040,100,3940
211,q,15504560863970024497,202,100,102
212,q,15504560863970024518,3844,100,3744
213,q,15504560863970024520,1021,100,921
214,q,15504560863970024541,4728,100,4628
215,q,15504560863970024543,890,100,790
216,q,15504560863970024564,4441,100,4341
217,q,15504560863970024566,611,100,511
218,q,15504560863970024587,4353,100,4253
219,q,15504560863970024589,627,100,527
220,q,15504560863970024610,4471,100,4371
221,q,15504560863970024612,684,100,584
222,q,15504560863970024633,4221,100,4121
223,q,15504560863970024635,420,100,320
224,q,15504560863970024656,4166,100,4066
225,q,15504560863970024658,346,100,246
226,q,15504560863970024679,3965,100,3865
227,q,15504560863970024681,593,100,493
228,q,15504560863970024702,4095,100,3995
229,q,15504560863970024704,265,100,165
230,q,15504560863970024725,3763,100,3663
231,q,15504560863970024727,898,100,798
232,q,15504560863970024748,4423,100,4323
233,q,15504560863970024750,583,100,483
234,q,15504560863970024771,4213,100,4113
235,q,15504560863970024773,381,100,281
236,q,15504560863970024794,4010,100,3910
237,q,15504560863970024796,171,100,71
238,q,15504560863970024817,3797,100,3697
239,q,15504560863970024819,961,100,861
240,q,15504560863970024840,4605,100,4505
241,q,15504560863970024842,763,100,663
242,q,15504560863970024863,4387,100,4287
243,q,15504560863970024865,548,100,448
244,q,15504560863970024886,4168,100,4068
245,q,15504560863970025302,395,100,295
246,q,15504560863970025323,3902,100,3802
247,q,15504560863970025346,3755,100,3655
248,q,15504560863970025348,906,100,806
249,q,15504560863970025369,4532,100,4432
250,q,15504560863970025371,696,100,596
251,q,15504560863970025392,4215,100,4115
252,q,15504560863970025394,415,100,315
253,q,15504560863970025415,4036,100,3936
